recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/vegetable-recipes/pumpkin-chickpea-coconut-curry/,"Pumpkin, chickpea & coconut curry",1 hour 10 minutes                                                    ,"Super easy                                                    
","['1 pumpkin , or squash (roughly 900g)', '4 cm piece of ginger', '4 shallots', '4 cloves of garlic', '1 fresh red chilli', '1 bunch fresh coriander', 'groundnut oil', '1 teaspoon mustard seeds', '20 curry leaves', '1 teaspoon turmeric', '1 x 400 g tin of chopped tomatoes', '2 x 400 g tins of light coconut milk', '2 x 400 g tins of chickpeas']"
https://www.jamieoliver.com/recipes/sides-and-sauces-recipes/homemade-mustard/,Homemade mustard,5 minutes plus soaking                                                    ,"Super easy                                                    
","['100 g yellow mustard seeds', '150 ml Champagne vinegar , (you can also use cider vinegar)', '150 ml white wine', '4-5 sprigs of fresh tarragon']"
https://www.jamieoliver.com/recipes/fruit-recipes/spiced-plum-chutney/,Spiced plum chutney,1 hour 30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['vegetable oil', '4 shallots', '1 kg mixed plums', '3 fresh bay leaves', '1 cinnamon stick', '5 cloves', '½ teaspoon ground allspice', '½ teaspoon ground ginger', '400 g brown sugar', '1 orange', 'cider vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/instant-pickled-onions/,Instant pickled onions,30 minutes                                                    ,"Not too tricky                                                    
","['500 ml red wine vinegar', '½ a bunch of fresh thyme , (15g)', '500 ml white wine vinegar', '4 fresh bay leaves', '500 g red onions', '500 g white onions']"
https://www.jamieoliver.com/recipes/vegetables-recipes/south-indian-pumpkin-pickle/,South Indian pumpkin pickle,1 hour 15 minutes plus cooling                                                    ,"Showing off                                                    
","['2 red onions', '3 cloves of garlic', '2.5 cm piece of ginger', '500 g pumpkin', '2 fresh green chillies', 'vegetable oil', '1 teaspoon mustard seeds', '1 teaspoon fenugreek seeds', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '1 tablespoon turmeric', '1 x 400 g tin of plum tomatoes', '6 limes', 'cider vinegar', '250 g brown sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/lemon-pickle/,Lemon pickle,20 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 lemons', '1 small fresh red chilli', '2 tablespoons olive oil', '1 tablespoon yellow mustard seeds', '1 teaspoon cumin seeds', '1 small handful curry leaves', '3 tablespoons caster sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/chilli-pickle/,Chilli pickle,15 minutes plus infusing overnight                                                    ,"Super easy                                                    
","['150 ml distilled malt vinegar', '50 g soft brown sugar', '8 black peppercorns', '8 allspice berries', '1 fresh bay leaf', '2 sprigs of fresh thyme', '1 red onion', '2 red peppers', '2 green peppers', '2 yellow peppers', '20 jalapeño chillies']"
https://www.jamieoliver.com/recipes/fruit-recipes/gooseberry-elderflower-jam/,Gooseberry & elderflower jam,1 hour                                                    ,"Not too tricky                                                    
","['2 kg gooseberries', '12 elderflower heads , or 100ml elderflower cordial', '2 vanilla pods', '750 g sugar']"
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-pots/,Vegan chocolate pots,10 minutes plus chilling                                                    ,"Super easy                                                    
","['200 g dairy-free dark chocolate (at least 75% cocoa solids)', '700 g silken tofu', '160 g maple syrup', '1 lime , zest of', '1 tablespoon vanilla bean paste', '1 tablespoon dark rum', '1 large pinch of dried chilli flakes', '1 large pinch of sea salt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/brilliant-veggie-burger/,Brilliant veggie burger,1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['200 g frozen sweetcorn', '400 g mixed frozen peas and broad beans', '½ a bunch of fresh coriander , (15)', '75 g plain flour , plus extra for dusting', '1 pinch of ground cumin', '1 teaspoon cayenne pepper', '1 tablespoon sesame seeds', '1 tablespoon sunflower seeds', 'olive oil', '½ an iceberg lettuce', '2 ripe tomatoes', '2 sprigs of fresh basil', '2 gherkins', '1 ripe avocado', '1 lime', '4 large quality burger buns', '1 punnet of cress', 'tomato ketchup', 'SPICED VEGAN MAYO', '2 spring onions', '½ a fresh red chilli', '½ a clove of garlic', '2 heaped tablespoons jarred chickpeas', '1 teaspoon English mustard', '1½ tablespoons sun-dried tomato paste', '1 splash of brandy', '1 lemon', 'extra virgin olive oil', 'CRISPY ONION RINGS', '1 large onion', '2 tablespoons red wine vinegar', '120 g self-raising flour', '½ teaspoon baking powder', '200ml golden ale or IPA , (cold)', '600 ml sunflower oil or sunseed oil , for frying']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-winter-rolls/,Vegan winter rolls,50 minutes                                                    ,"Super easy                                                    
","['100 g vermicelli rice noodles or glass noodles', '75 g kale', '50 g beansprouts , (ready to eat)', '1 carrot', '1 tablespoon pickled ginger', '1 large pomegranate', '4 sprigs of fresh mint', '4 sprigs of fresh coriander', '1 tablespoon sesame oil', '12 medium round rice-paper wrappers', 'For the dipping sauce:', '1 spring onion', '1 red chilli', '1 tablespoon pickled ginger', '2 limes', '4 tablespoons sweet chilli sauce', '2 teaspoons sesame oil', '2 teaspoons low-salt soy sauce']"
https://www.jamieoliver.com/recipes/fruit-recipes/mini-vegan-doughnuts/,Mini vegan doughnuts,50 minutes                                                    ,"Not too tricky                                                    
","['50 g dairy-free margarine', '120 ml organic soya milk', '1.5 litres sunflower oil', '250 g plain flour', '1½ teaspoons baking powder', '½ teaspoon sea salt', '50 g golden caster sugar', '200 g ripe raspberries', '1 heaped tablespoon icing sugar', '½ orange', 'For the vanilla sugar', '1 vanilla pod', '50 g caster sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-perfect-chips/,The perfect chips,40 minutes                                                    ,"Showing off                                                    
","['800 g Maris Piper potatoes', 'sunflower oil']"
https://www.jamieoliver.com/recipes/chocolate-recipes/gluten-free-chocolate-brownies/,Gluten-free chocolate brownies,1 hour 20 minutes                                                    ,"Super easy                                                    
","['75 ml sunflower oil , plus extra for greasing', '6 tbsp ground flaxseed', '1 x 400g tin of aduki beans', '200 g soft light brown sugar', '55 g cocoa powder', '55 g ground almonds', '1 tsp gluten-free baking powder', '1 tsp vanilla extract', '100 g dark dairy-free chocolate', 'For the coconut whip:', '200 ml coconut cream', '3 tbsp icing sugar', '1/2 tsp vanilla extract']"
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-cherry-honeycomb-parfait/,"Vegan chocolate, cherry & honeycomb parfait",1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['200 g dark dairy-free chocolate', '85 g blanched almonds', '150 g dairy-free margarine', '85 g glacé cherries', '100 g dried cranberries', 'Honeycomb', 'vegetable oil , for greasing', '5 tbsp granulated sugar', '2 tbsp golden syrup', '1/2 tsp bicarbonate of soda']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sicilian-roasted-cauliflower-brussels-sprouts/,Sicilian roasted cauliflower & Brussels sprouts,1 hour 10 minutes                                                    ,"Super easy                                                    
","['50 g pine nuts', '1 large head of cauliflower', '300 g Brussels sprouts', '50 g raisins', '12 strands of saffron', 'olive oil', 'garlic oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-beetroot-carpaccio/,Vegan beetroot Carpaccio,1 hour 10 minutes                                                    ,"Super easy                                                    
","['8 medium beetroots , a mixture of colours looks wonderful', '2 lemons', '½ a bunch of fresh dill , (15g)', '1 red onion', '2 teaspoons caster sugar', '2 tablespoons olive oil', '1 tablespoon capers , drained and rinsed']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-mushroom-chestnut-cranberry-tart/,"Vegan mushroom, chestnut & cranberry tart",2 hours 35 minutes                                                    ,"Not too tricky                                                    
","['230 g gluten-free plain flour', '½ teaspoon xanthan gum', '60 g dairy-free margarine', '60 g vegetable shortening', 'Filling:', '1 large onion', '2 cloves of garlic', '5-6 carrots , (450g)', '250 g chestnut mushrooms', '360 g peeled chestnuts', 'olive oil', '1 teaspoon dried thyme', '225 g soya cream cheese', '250 g wild mushrooms', '½ a bunch of fresh flat-leaf parsley , (15g)', '2 tablespoons garlic oil', '2 tablespoons dried cranberries', 'Redcurrant gravy:', '1 tablespoon walnut oil , or garlic oil', '1 tablespoon redcurrant jelly', '300 ml hot vegetable stock', '1 heaped tablespoon cornflour , mixed with 2 tbsp water', 'Roast potatoes:', '2.5 kg floury potatoes', 'groundnut oil , or olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-nut-roast/,Vegan nut roast,45 minutes                                                    ,"Not too tricky                                                    
","['50 g pine nuts , plus extra for decorating', '50 g linseed', '50 g sunflower seeds', '100 g unsweetened chestnut purée', '50 g gluten-free vegetarian suet', '1 tablespoon maple syrup', 'gluten-free flour , for dusting', 'Spinach topping:', '300 g chestnut mushrooms', 'rapeseed oil', '260 g baby leaf spinach , or frozen chopped spinach', '1 teaspoon cracked black pepper', '1 ripe avocado', '100 g silken tofu', '1 pinch of ground nutmeg', '1 squeeze of lemon juice', '¼ of a sweet potato', 'olive oil']"
https://www.jamieoliver.com/recipes/fruit-recipes/gluten-free-lemon-millet-biscuits/,Gluten-free lemon millet biscuits,30 minutes                                                    ,"Super easy                                                    
","['125 ml olive oil', '4 tablespoons soya yoghurt , plus extra', '3 lemons', '125 g light brown sugar', '165 g gluten-free plain flour', '75 g gluten-free oats', '40 g millet flakes , plus extra to top', '40 g unsweetened desiccated coconut , plus extra to top']"
https://www.jamieoliver.com/recipes/chocolate-recipes/dairy-free-chocolate-truffles/,Dairy-free chocolate truffles,30 minutes plus setting                                                    ,"Super easy                                                    
","['240 ml light coconut milk', '300 g dairy-free dark chocolate', '3 tablespoons coconut oil', '1 teaspoon vanilla bean paste , or vanilla extract', '1 handful of desiccated coconut', '1 handful of mixed nuts , such as pecans, hazelnuts, macadamias', '2 tablespoons quality cocoa powder']"
https://www.jamieoliver.com/recipes/fruit-recipes/dairy-free-vanilla-ice-cream/,Dairy-free vanilla ice cream,35 minutes plus freezing                                                    ,"Super easy                                                    
","['2 vanilla pods', '1 teaspoon vanilla-bean paste', '1 x 400 g tin of light coconut milk', '300 ml unsweetened organic soya milk', '165 g agave syrup']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-dim-sum-buns/,Vegan dim sum buns,45 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1 thumb-sized piece of fresh ginger', '½ a bunch of fresh coriander , (15g)', 'groundnut oil', '450 g mixed mushrooms , such as shiitake and chestnut', '2 tablespoons rice wine vinegar', '2 tablespoons sweet chilli sauce', '2 tablespoons low-salt soy sauce', '4 spring onions', '1 fresh red chilli', 'sesame oil', '1 x 400 g tin of light coconut milk', '500 g self-raising flour , or 2 filled coconut milk tins of flour, plus extra for dusting', '2 tablespoons sesame seeds', 'hoisin sauce , to serve']"
https://www.jamieoliver.com/recipes/bread-recipes/vegan-ginger-cupcakes/,Vegan ginger cupcakes,35 minutes plus cooling                                                    ,"Super easy                                                    
","['350 g plain flour', '2 teaspoons baking powder', '1 teaspoon bicarbonate of soda', '1 level teaspoon ground ginger , plus extra for dusting', '1 heaped teaspoon ground cinnamon', '½ teaspoon sea salt', '220 ml vegetable oil', '200 g golden syrup', '60 g organic soya yogurt', '120 ml organic soya milk', '2 pieces of stem ginger , in syrup', 'ICING', '200 g icing sugar', '55 g dairy-free margarine', '200 g dairy-free cream cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-shepherd-s-pie/,Vegan shepherd's pie,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['600 g Maris Piper potatoes', '600 g sweet potatoes', '40 g dairy-free margarine , (or use butter or margarine if you’re not vegan)', '1 onion', '2 carrots', '3 cloves of garlic', '2 sticks of celery', '1 tablespoon coriander seeds', 'olive oil', '½ a bunch of fresh thyme , (10g)', '350 g chestnut mushrooms', '12 sun-dried tomatoes', '2 tablespoons balsamic vinegar', 'vegan red wine , (or regular red wine if you’re not vegan), optional', '100 ml vegetable stock', '1 x 400 g tin of lentils', '1 x 400 g tin of chickpeas', '5 sprigs of fresh flat-leaf parsley', '2 sprigs of fresh rosemary', '1 lemon', '30 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/pasta-recipes/vegan-mac-n-cheese/,Vegan mac ‘n’ cheese,40 minutes                                                    ,"Super easy                                                    
","['350 g dried macaroni', 'sea salt', 'freshly ground black pepper', '1 onion', '1 litre unsweetened organic soya milk', '100 g dairy-free margarine', '85 g plain flour', '1 heaped teaspoon English mustard', '1½ tablespoons nutritional yeast flakes', '50 g vegan cheese , optional (available from specialist stores)', '5 cloves of garlic', '½ a bunch of fresh thyme', 'olive oil', '40 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-brownies/,Vegan chocolate brownies,40 minutes                                                    ,"Super easy                                                    
","['5 tablespoons sunflower oil , plus extra for greasing', '200 g dairy-free dark chocolate', '170 g self-raising flour', '3 heaped teaspoons cocoa powder', '180 g golden caster sugar', 'sea salt', '1 vanilla pod', '230 ml unsweetened organic soya milk', '200 g pecan nuts']"
https://www.jamieoliver.com/recipes/bread-recipes/vegan-bread-butter-pudding/,Vegan bread & butter pudding,1 hour                                                    ,"Not too tricky                                                    
","['100 g dairy-free margarine , (suitable for baking)', '1 large pinch of ground cinnamon', '1 large pinch of ground ginger', '1 orange , zest of', '10 thick slices of quality stale bread', '100 g apricots', '100 g sultanas', '5 tablespoons quality thick-cut marmalade', 'For the custard:', '1 vanilla pod', '800 ml organic soya milk , unsweetened', '5 tablespoons cornflour', '6 tablespoons golden caster sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/vegan-blueberry-pancakes/,Vegan blueberry pancakes,30 minutes                                                    ,"Super easy                                                    
","['1 tablespoon ground flaxseed', '1 tablespoon coconut oil', '250 ml unsweetened organic soya milk , or almond milk', '1 teaspoon cider vinegar', '125 g wholemeal flour', '1 teaspoon golden caster sugar', '1 teaspoon baking powder', '¼ teaspoon bicarbonate of soda', '1 pinch of sea salt', '50 g blueberries , plus extra to serve', 'vegetable oil', 'organic soya yoghurt , to serve', 'maple syrup , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-vegan-burger/,The best vegan burger,30 minutes plus chilling                                                    ,"Not too tricky                                                    
","['1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon paprika', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '1 lemon', '3 heaped tablespoons plain flour , plus extra for dusting', 'rapeseed oil', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns']"
https://www.jamieoliver.com/recipes/vegetables-recipes/my-special-vegan-kofte/,My special vegan kofte,1 hour                                                    ,"Super easy                                                    
","['1 teaspoon coriander seeds', '1 teaspoon cumin seeds', '5 cm piece of ginger', '2 cloves of garlic', 'olive oil', '2 courgettes', '1 big bunch of fresh coriander , (60g)', '1 x 400 g tin of chickpeas', '40 g fine breadcrumbs', 'MINTY YOGHURT DIP', '½ a cucumber', '3 sprigs of fresh mint', '4 tablespoons organic soya yoghurt', '1 lemon', 'NUTTY SAUCE', '1 small onion', '1 clove of garlic', '100 g cashew nuts', '140 ml light coconut milk', '2 tablespoons smooth peanut butter']"
https://www.jamieoliver.com/recipes/chocolate-recipes/dairy-free-chocolate-mousse/,Dairy-free chocolate mousse,15 minutes plus chilling                                                    ,"Super easy                                                    
","['150 g dairy-free dark chocolate , plus extra for serving', '2 large ripe avocados', '2 tablespoons cocoa powder', '2 teaspoons vanilla bean paste', '3 tablespoons maple syrup', '1 x 160 g tin of coconut cream']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-tomato-and-bread-soup/,Roast tomato & bread soup,1 hour 35 minutes                                                    ,"Not too tricky                                                    
","['2 kg ripe tomatoes', '½ a bulb of garlic', '2 red onions', '1 pinch of dried oregano', 'olive oil', '1 litre organic vegetable stock', 'a few sprigs of fresh basil', '1 x 280 g ciabatta loaf', 'red wine vinegar', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-ratatouille-salad/,Summer ratatouille salad,35 minutes                                                    ,"Super easy                                                    
","['2 romano peppers', '1 aubergine', '400 g baby courgettes with flowers', 'olive oil', '90 g tinned plum tomatoes', '1 tablespoon sherry vinegar', '400 g ripe tomatoes , ideally a mixture of cherry and heritage', '2 handfuls of fresh mixed herbs , such as basil, chives or parsley', '1 handful of mizuna leaves']"
https://www.jamieoliver.com/recipes/bread-recipes/jemma-s-vegan-vanilla-fudge-cupcakes/,Jemma’s vegan vanilla fudge cupcakes,45 minutes plus cooling                                                    ,"Not too tricky                                                    
","['300 g caster sugar', '150 ml sunflower oil', '1 teaspoon vanilla extract', '500 g dairy-free soya yoghurt', '2 teaspoons cider vinegar', '350 g plain flour', '1 teaspoon bicarbonate of soda', '1½ teaspoons baking powder', 'For the vegan vanilla icing', '200 g dairy-free soya spread , chilled', '660 g icing sugar', '½ teaspoon vanilla extract']"
https://www.jamieoliver.com/recipes/couscous-recipes/kerryann-s-turkish-style-couscous/,Kerryann’s Turkish-style couscous,15 minutes                                                    ,"Super easy                                                    
","['250 g couscous', '1 teaspoon ground cumin', '1 teaspoon smoked paprika', 'sea salt', 'freshly ground black pepper', '1 medium red onion , peeled', '1 medium cucumber', '2 ripe tomatoes', '1 fresh red chilli', '1 bunch of fresh mint , leaves picked', '½ bunch of fresh coriander , leaves picked', '1 bunch of fresh flat-leaf parsley', '1 tablespoon tomato purée', '2 tablespoons extra virgin olive oil', '½ unwaxed lemon , zest and juice from']"
https://www.jamieoliver.com/recipes/vegetables-recipes/kerryann-s-chilli-con-veggie/,Kerryann’s chilli con veggie,1 hour 45 minutes                                                    ,"Super easy                                                    
","['2 medium onions', '4 cloves of garlic', '1 medium leek', '1 long fresh red chilli', '2 tablespoons olive oil', '2 tablespoons ground cumin', '2 tablespoons ground coriander', '2 tablespoons smoked paprika', '½ a cinnamon stick , or 1 teaspoon ground cinnamon', '2 tablespoons dried oregano', '1 whole nutmeg , for grating', '2 tablespoons tomato purée', '250 g dried green lentils', '250 g dried red lentils', '2 x 400 g tins of red kidney beans', '2 x 400 g tins of black beans', '2 x 400 g tins of chopped tomatoes', '1.2 litres vegetable stock']"
https://www.jamieoliver.com/recipes/vegetables-recipes/briam/,Briam,1 hour 20 minutes                                                    ,"Super easy                                                    
","['150 ml extra-virgin olive oil , plus extra if needed', '1 large aubergine', '1 large onion', '3 cloves of garlic', '800 g large potatoes', '6 medium tomatoes', '12 cherry tomatoes', '5 courgettes', '300 g tomato passata', '1 tablespoon dried oregano', '½ a bunch of fresh flat-leaf parsley , (15g)']"
https://www.jamieoliver.com/recipes/fruit-recipes/vegan-victoria-sponge/,Vegan Victoria sponge,50 minutes plus cooling                                                    ,"Super easy                                                    
","['300 g dairy-free margarine (suitable for baking) , plus extra for greasing', '300 g gluten-free plain flour , plus extra for dusting', '300 g golden caster sugar', '2 vanilla pods', '200 g organic soya yoghurt', '2 lemons , zest only', '2 tablespoons gluten-free baking powder', '½ teaspoon xanthan gum', 'rice milk , optional', 'FILLING', '200 g icing sugar , plus extra for dusting', '100 g dairy-free margarine', '100 g fresh raspberries', '4 tablespoons raspberry jam']"
https://www.jamieoliver.com/recipes/chocolate-recipes/epic-vegan-chocolate-cake/,Epic vegan chocolate cake,50 minutes                                                    ,"Not too tricky                                                    
","['300 g dairy-free margarine (suitable for baking) , plus extra for greasing', '300 g gluten-free plain flour , plus extra for dusting', '300 g golden caster sugar', '2 teaspoons vanilla extract', '200 g organic soya yoghurt', '2 teaspoons gluten-free baking powder', '½ teaspoon xanthan gum', '70 g cocoa powder', '6 tablespoons rice milk', '100 g fresh raspberries', 'dairy-free dark chocolate (70% cocoa solids) , to serve', 'FOR THE ICING', '200 g icing sugar', '4 tablespoons cocoa powder', '100 g dairy-free margarine', '2 tablespoons organic soya yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/garden-glut-soup/,Garden glut soup,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['1 medium onion', '2 sticks of celery', '1 medium leek', '2 cloves of garlic', 'olive oil', '3 medium potatoes', '2 courgettes', '1 vegetable stock cube , or 1.4 litres hot fresh vegetable stock', '100 g podded fresh peas , or broad beans', '200 g baby spinach', 'a few sprigs of fresh mint']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberry-slushie/,Strawberry slushie,15 minutes                                                    ,"Super easy                                                    
","['500 g strawberries', '1 sprig of fresh mint', 'ice cubes', '1 lemon', 'optional:', '1 teaspoon golden caster suger']"
https://www.jamieoliver.com/recipes/vegetables-recipes/crunchy-carrot-pittas/,Crunchy carrot pittas,1 hour                                                    ,"Super easy                                                    
","['6 medium carrots', 'a bunch of fresh coriander', '2 tablespoons sesame seeds', '1 tablespoon poppy seeds', '6 wholemeal pittas', '1 orange', '2 lemons', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/corn-salsa/,Corn salsa,20 minutes                                                    ,"Super easy                                                    
","['4 corn on the cob', '½ a bunch of fresh coriander', '½ a fresh red chilli', '4 spring onions', '3 ripe tomatoes', 'sea salt', '2 limes', '1 tablespoon extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/root-vegetable-salad/,Root vegetable salad,20 minutes                                                    ,"Super easy                                                    
","['3 carrots', '3 raw beetroots (different colours if possible)', '1 bunch of radishes', '1 celery heart (with leaves)', '½ a small radicchio , or 1 baby gem lettuce', '1 fennel bulb', '1 lemon', '½ a bunch of fresh mint', '5 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-lemony-spring-greens/,Simple lemony spring greens,15 minutes                                                    ,"Super easy                                                    
","['1 lemon', '2 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper', '500 g spring greens']"
https://www.jamieoliver.com/recipes/vegetables-recipes/smoky-mixed-potato-wedges/,Smoky mixed-potato wedges,45 minutes                                                    ,"Super easy                                                    
","['2 large sweet potatoes', '2 medium potatoes', '1 teaspoon sweet smoked paprika', 'olive oil']"
https://www.jamieoliver.com/recipes/fruit-recipes/incredible-homemade-strawberry-jam/,Incredible homemade strawberry jam,35 minutes plus sterilizing and cooling time                                                    ,"Super easy                                                    
","['500 g high pectin sugar (jam sugar)', '1 vanilla pod', '1 kg ripe strawberries , washed and leafy tops removed']"
https://www.jamieoliver.com/recipes/vegetables-recipes/rosemary-roasted-jersey-royals/,Rosemary roasted Jersey Royals,1 hour                                                    ,"Super easy                                                    
","['1.2 kg Jersey Royal potatoes', '1 bulb of garlic , unpeeled', 'a few sprigs of fresh rosemary', 'sea salt', 'freshly ground black pepper', 'olive oil']"
https://www.jamieoliver.com/recipes/bread-recipes/potato-and-rosemary-focaccia/,Potato and rosemary focaccia,1 hour 20 minutes plus proving time                                                    ,"Super easy                                                    
","['For the dough:', '1 kg strong bread flour', '1 x 7 g sachet of dried yeast', 'sea salt', 'freshly ground black pepper', 'olive oil', 'extra virgin olive oil', 'For the topping:', 'olive oil', 'a handful of Jersey Royal potatoes', '3-4 purple potatoes', '4 sprigs of fresh rosemary , leaves picked', '1 bulb of garlic']"
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-four-grain-salad-with-garlic-lemon-and-herbs/,"Summer four-grain salad with garlic, lemon and herbs",40 minutes                                                    ,"Super easy                                                    
","['½ a bunch of fresh mint , (15g)', '½ a bunch of fresh parsley , (15g)', '200 g mixed wild rice', '100 g red rice', '100 g pearl barley or farro', '1 bulb of garlic', '1 lemon', 'olive oil', '½ teaspoon fennel seeds', '1 teaspoon cumin seeds', '75 g rolled porridge oats']"
https://www.jamieoliver.com/recipes/bread-recipes/bruschetta-with-tomato-and-basil/,Bruschetta with tomato & basil,10 minutes                                                    ,"Super easy                                                    
","['1 small loaf of sourdough bread', '1 clove of garlic', '2 handfuls of nice mixed-colour ripe tomatoes', '½ a bunch of fresh basil', 'quality herb or white wine vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/full-of-veg-tomato-sauce/,'Full of veg' tomato sauce,1 hour 15 minutes plus cooling time                                                    ,"Super easy                                                    
","['olive oil', '2 small onions , peeled and chopped', '1 small leek , chopped and washed', '2 sticks celery , trimmed and chopped', '2 red peppers , chopped', '2 courgettes , grated', '2 carrots , grated', '1 large pinch dried oregano', '2 bay leaves', '4 x 400 g tinned plum tomatoes', '1 small butternut squash , peeled and seeds removed, grated', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/vegetables-recipes/-abundance-tomato-soup-with-basil-oil/,'Abundance' tomato soup with basil oil,25 minutes                                                    ,"Super easy                                                    
","['olive oil', '2 cloves of garlic', '2 kg very ripe mixed tomatoes', 'good-quality red wine vinegar', 'BASIL OIL', '1 large bunch of fresh basil , (30g)', '200 ml extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/mushrooms-fish-and-chips-style-with-posh-vinegar/,Mushrooms 'fish and chips style' with posh vinegar,20 minutes plus steeping time                                                    ,"Super easy                                                    
","['4 sprigs fresh tarragon', '2 sprigs fresh thyme', '6 white peppercorns', '2 cloves garlic , peeled and finely sliced', '400 ml white wine vinegar', '1 litre olive oil', '100 g plain flour', 'sea salt', 'freshly ground black pepper', '1 lemon , zest of', '4 large handfuls mixed mushrooms (porcini, field, girolles and morels)', '1 small bunch fresh flat-leaf parsley']"
https://www.jamieoliver.com/recipes/fruit-recipes/mojito-fruit-salad/,Mojito fruit salad,15 minutes                                                    ,"Super easy                                                    
","['1 bunch fresh mint , leaves picked', '3 limes , finely grated zest and juice of', '2 tablespoons light brown sugar', 'white rum , to taste', '¼ large watermelon , peeled and cut into chunks', '2 ripe mangoes , stoned and flesh scooped out with a spoon', '1 ripe pineapple , peeled, cored and cut into chunks']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetable-curry/,Vegetable curry,50 minutes                                                    ,"Super easy                                                    
","['vegetable oil', '1 medium red onion , peeled and chopped', '1 courgette , diced', '½ butternut squash , peeled and diced', '100 g mushrooms , quartered', '1 red pepper , diced', '150 g cauliflower , broken into florets', '600 ml curry base sauce', '400 ml water']"
https://www.jamieoliver.com/recipes/vegetables-recipes/unbelievable-root-vegetable-salad/,Unbelievable root vegetable salad,10 minutes                                                    ,"Super easy                                                    
","['3 fresh beetroots , different colours if possible, peeled', '3 carrots , peeled', '1 heart celery , with leaves', '½ small radicchio , washed and dried', '1 bunch radishes , topped and tailed', '1 bulb fennel , herby tops reserved', '1 Grilled chilli dressing']"
https://www.jamieoliver.com/recipes/vegetables-recipes/tray-baked-artichokes-with-almonds-breadcrumbs-and-herbs/,"Tray-baked artichokes with almonds, breadcrumbs and herbs",1 hour                                                    ,"Not too tricky                                                    
","['8 medium-sized globe artichokes', '1 lemon', '2 cloves garlic , finely chopped', '1 handful whole almonds , finely chopped', '2 handfuls coarse breadcrumbs', '1 handful fresh mint , finely chopped', '1 handful fresh parsley , finely chopped', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '1 glass white wine']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-quickest-tomato-sauce/,The quickest tomato sauce,20 minutes                                                    ,"Super easy                                                    
","['4 cloves of garlic', '1 bunch of fresh basil , (30g)', 'olive oil', '3 x 400 g tins of quality plum tomatoes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-whole-baked-carrots/,The best whole-baked carrots,1 hour                                                    ,"Super easy                                                    
","['750 g young bunched carrots , different colours if possible, washed and scrubbed', 'olive oil', 'herb or red wine vinegar', 'sea salt', 'freshly ground black pepper', 'a few sprigs of fresh thyme', '3 cloves garlic , crushed']"
