recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/cauliflower-recipes/spiced-whole-roast-cauli/,Spiced whole roast cauli,1 hour 34 minutes                                                    ,"Not too tricky                                                    
","['1 small head of cauliflower , (600g)', '2 heaped teaspoons rose harissa', '2 heaped tablespoons natural yoghurt', '1 pomegranate', '1 tablespoon dukkah']"
https://www.jamieoliver.com/recipes/potato-recipes/potato-and-artichoke-al-forno/,Potato & artichoke al forno,"1 hour 29 minutes (9 minutes prep, 1 hour 20 minutes cook)                                                    ","Not too tricky                                                    
","['800 g baby new potatoes', '2 large bulbs of fennel', '1 x 280 g jar of artichoke hearts in oil', '50 g Parmesan cheese', '100 ml double cream']"
https://www.jamieoliver.com/recipes/pasta-recipes/aubergine-penne-arrabbiata/,Aubergine penne arrabbiata,28 minutes                                                    ,"Not too tricky                                                    
","['12 fresh mixed-colour chillies', '2 aubergines , (500g total)', '300 g dried wholewheat penne', '4 cloves of garlic', '1 x 400 g tin of quality plum tomatoes']"
https://www.jamieoliver.com/recipes/rice-recipes/cherry-chard-wild-rice/,Cherry chard wild rice,28 minutes                                                    ,"Not too tricky                                                    
","['150 g mixed wild rice', '200 g mixed-colour chard', '60 g dried sour cherries', '20 g shelled unsalted walnut halves', '40 g feta cheese']"
https://www.jamieoliver.com/recipes/mushroom-recipes/mushroom-bourguignon/,Mushroom bourguignon,50 minutes                                                    ,"Not too tricky                                                    
","['12 shallots', '25 g dried porcini mushrooms', '4 portobello mushrooms', '120 g shiitake mushrooms', '200 g chestnut mushrooms', '25 g unsalted butter', 'olive oil', '2 large carrots', '2 cloves of garlic', '6 sprigs of fresh thyme', '2 fresh bay leaves', '500 ml red wine', '1 tablespoon tomato purée']"
https://www.jamieoliver.com/recipes/vegetable-recipes/roasted-roots-halloumi-traybake-with-courgette-tangles/,Roasted roots & halloumi traybake with courgette tangles,45 minutes                                                    ,"Not too tricky                                                    
","['800 g mixed root veg , (potatoes, carrots, parsnips, beetroots)', '2 red peppers', '1 small broccoli , or cauliflower', 'olive oil', '250 g halloumi cheese', '1 courgette , (or 1 cucumber, 2 carrots or 2 beetroots)', '1 large eating apple', ""100 g lamb's lettuce , or spinach"", '4 tablespoons quality green pesto']"
https://www.jamieoliver.com/recipes/aubergine-recipes/miso-grilled-aubergine-cucumber-pickle-rice-bowl/,Miso-grilled aubergine & cucumber pickle rice bowl,1 hour                                                    ,"Not too tricky                                                    
","['¼ of a cucumber', '1 tablespoon caster sugar , plus 1 pinch', '7 tablespoons Japanese rice vinegar', '300 g sushi rice', '3 aubergines , (750g total)', '3 tablespoons sweet white (shiro) miso', '1 tablespoons mirin rice wine', '4 spring onions', '1 tablespoon sesame seeds , optional']"
https://www.jamieoliver.com/recipes/spinach-recipes/wilted-spinach-with-yoghurt-raisins/,Wilted spinach with yoghurt & raisins,15 minutes                                                    ,"Not too tricky                                                    
","['300 g frozen spinach , (or 800g fresh spinach)', '1 small clove of garlic', '500 g Greek yoghurt', 'sunflower oil', '40 g raisins', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetable-recipes/ultimate-veggie-lasagne/,Ultimate veggie lasagne,3 hours 30 minutes to 4 hours                                                    ,"Showing off                                                    
","['LASAGNE', '20 g dried porcini mushrooms', '2 onion squash , (850g in total)', 'olive oil', '1 teaspoon fennel seeds', 'dried chilli flakes', '2 onions', '2 carrots', '2 sticks of celery', '1 mixed bunch of fresh woody herbs, such as thyme, rosemary, sage, bay , (30g)', '100 ml Barolo , or other red wine', '2 x 400 g tins of quality plum tomatoes', '2 x 400 g tins of beans such as cannellini, borlotti, haricot', '1 big aubergine , (600g)', '4 cloves of garlic', '250 g mixed mushrooms', '500 ml crème fraîche', '60 g vegetarian hard cheese', '100 g baby spinach', '350 g fresh lasagne sheets', '100 g Cheddar cheese', '100 g ripe mixed-colour cherry tomatoes', 'PESTO', '1 big bunch of fresh basil , (60g)', '1 mixed bunch of fresh herbs, such as mint, oregano, flat-leaf parsley , (30g)', '100 g vegetarian hard cheese', '½ a clove of garlic', '100 g pine nuts, almonds, walnuts', 'extra virgin olive oil', '½ a lemon']"
https://www.jamieoliver.com/recipes/brussels-sprouts-recipes/middle-eastern-roasted-sprouts/,Middle Eastern roasted sprouts,45 minutes                                                    ,"Not too tricky                                                    
","['500 g Brussels sprouts', '1 teaspoon cumin seeds', '2 teaspoons coriander seeds', '2 small red onions', '1 bulb of fennel', 'olive oil', '1 teaspoon sesame seeds', '25 g hazelnuts', '200 g Greek yoghurt', '1 heaped teaspoon tahini', '1 small clove of garlic', '1 lemon', '1 pinch of sumac', '½ a bunch of fresh coriander, dill and mint (20g)']"
https://www.jamieoliver.com/recipes/pumpkin-recipes/roasted-baby-pumpkins-with-chestnut-cherry-dolcelatte-stuffing/,"Roasted baby pumpkins with chestnut, cherry & Dolcelatte stuffing",1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['6 small winter squash or pumpkins , each around the size of a large grapefruit', 'olive oil', '6 fresh bay leaves', '200 g wild rice', '2 red onions', '180 g vac-packed chestnuts', '2 sprigs of fresh rosemary', '150 g Dolcelatte cheese', '90 g dried sour cherries']"
https://www.jamieoliver.com/recipes/vegetable-recipes/aubergine-parmigiana-with-crispy-breadcrumbs/,Aubergine parmigiana with crispy breadcrumbs,35 minutes                                                    ,"Not too tricky                                                    
","['2 small courgettes', '1 small aubergine', '1 bunch of fresh basil , 15g', '1 clove of garlic', 'olive oil', '1 x 400 g tin of tomatoes', '75 g mozzarella cheese', '50 g dried breadcrumbs', '10 g Parmesan cheese', '1 lemon', 'extra virgin olive oil', '50 g rocket']"
https://www.jamieoliver.com/recipes/butternut-squash-recipes/baked-squash/,Baked squash,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['1 butternut squash , (1.2kg)', 'olive oil', '1 red onion', '1 clove of garlic', '1 bunch of fresh sage , (30g)', '10 sun-dried tomatoes', '75 g vac-packed chestnuts', '75 g basmati rice', '75 g dried cranberries', '1 pinch of ground allspice', 'red wine']"
https://www.jamieoliver.com/recipes/vegetable-recipes/black-bean-burgers/,Black bean burgers,40 minutes                                                    ,"Not too tricky                                                    
","['½ a red onion', '1 tablespoon balsamic vinegar', '1 fresh red chilli', '2 spring onions', '1 x 400 g tin black beans', '100 g fresh breadcrumbs', '1 lemon', 'extra virgin olive oil', '2 tablespoons natural yoghurt', '80 g baby kale', '30 g rocket', 'olive oil', '1 ripe beef tomato', '75 g mozzarella cheese', '2 wholemeal buns']"
https://www.jamieoliver.com/recipes/pasta-recipes/gnocchi-alla-trapanese/,Gnocchi alla Trapanese,25 minutes                                                    ,"Not too tricky                                                    
","['20 g blanched almonds', '1 clove of garlic', '1 bunch of fresh basil (30g)', 'extra virgin olive oil', '20 g pecorino cheese', '250 g ripe cherry tomatoes', '50 g green beans', '350 g gnocchi', '1 lemon', '50 g rocket']"
https://www.jamieoliver.com/recipes/vegetable-recipes/savoury-pancakes-with-paneer-spinach-stuffing/,Savoury pancakes with paneer & spinach stuffing,1 hour plus resting                                                    ,"Not too tricky                                                    
","['225 g plain flour', '3 large free-range eggs', '300 ml semi-skimmed milk', '2 teaspoons unsalted butter', '3 spring onions', '6 sprigs of fresh coriander', '6 sprigs of fresh mint', '2 fresh green chillies', '1 teaspoon toasted cumin seeds', '¼ teaspoon turmeric', 'optional: plain yoghurt, chopped coriander and diced red chilli , to serve', 'PANCAKE FILLING', '400 g fresh baby spinach , or defrosted frozen spinach', 'vegetable oil', '400 g paneer', '1 teaspoon black mustard seeds', '1 teaspoon cumin seeds', '1 onion', '5 cm piece of ginger', '3 cloves of garlic', '1 teaspoon curry powder', '4 tablespoons double cream', '1 lemon']"
https://www.jamieoliver.com/recipes/vegetable-recipes/veggie-feijoada-with-sweet-potato-kidney-beans/,Veggie feijoada with sweet potato & kidney beans,35 minutes                                                    ,"Not too tricky                                                    
","['160 g brown rice', '200 g sweet potato', '2 red onions', '2 cloves of garlic', '1 red pepper', '½ a courgette', 'olive oil', '½ x 200 g tin of kidney beans', '1 teaspoon ground coriander', '1 teaspoon smoked paprika', '½ a bunch of fresh coriander , (15g)', '4 ripe tomatoes', '50 g fat-free natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetable-recipes/easy-veggie-stir-fry/,Easy veggie stir-fry,35 minutes                                                    ,"Not too tricky                                                    
","['300 g broccoli', '2 cloves of garlic', '1 cm piece of ginger', '1 red pepper', '6 spring onions', 'olive oil', '175 g basmati rice', '200 g carrots', '1 lime', '1½ tablespoons soy sauce', '1 large free-range egg', '40 g unsalted peanuts', '1½ tablespoons runny honey']"
https://www.jamieoliver.com/recipes/vegetable-recipes/mushroom-curry/,Mushroom curry,45 minutes                                                    ,"Not too tricky                                                    
","['500 g mixed mushrooms (portobello, chestnut etc)', '2 cloves of garlic', '5 cm piece of ginger', '1 onion', '½–1 fresh red chilli', '500 g ripe mixed-colour tomatoes', 'groundnut oil', '1 teaspoon turmeric', '1 teaspoon fenugreek', '1 heaped teaspoon black mustard seeds', '1 heaped teaspoon medium curry powder', '1 tablespoon mango chutney', '1 x 400 ml tin of light coconut milk', '30 g paneer', '400 g brown basmati rice', '2 limes', '1 bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/pasta-recipes/mushroom-cauliflower-penne/,Mushroom & cauliflower penne,25 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1 onion', '1 fresh red chilli', '15 g fresh thyme', '250 g chestnut mushrooms', '320 g cauliflower', 'olive oil', '200 g wholewheat penne', '15 g fresh flat-leaf parsley', '100 g ricotta cheese', '1 lemon', '20 g Parmesan cheese']"
https://www.jamieoliver.com/recipes/vegetable-recipes/smoky-veggie-chilli/,Smoky veggie chilli,1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['3 large mixed-colour peppers', '2 sweet potatoes , (300g each)', '2 onions', 'olive oil', '1 heaped teaspoon cumin seeds', '2 teaspoons smoked paprika', '2 teaspoons cocoa powder', '1 heaped tablespoon peanut butter', 'red wine vinegar', '1–2 fresh red chillies', '1 x 400 g tin of butter beans', '1 x 400 g tin of chickpeas', '3 x 400 g tins of plum tomatoes', '1 bunch of fresh coriander , (30g)', '8 small baking potatoes', 'extra virgin olive oil', '140 g Cheddar cheese', '4 little gem lettuces', '8 tablespoons natural yoghurt', 'SALSA', '½ a red onion', '½ an apple', '1 lime', 'CHEAT’S HOT SAUCE', '1 x 230 g jar of jalapeños', 'a few sprigs of fresh mint', '2 onions', 'olive oil', '1 heaping teaspoon cumin seeds', '2 heaping teaspoons smoked paprika', '2 teaspoons quality cocoa powder', '1 heaping tablespoon peanut butter', '1–2 fresh red chiles', '3 large mixed-color peppers', '2 sweet potatoes (10 oz each)', '1 bunch of fresh cilantro (1 oz)', '2 x 15-oz cans of butter beans', '3 x 14-oz cans of plum tomatoes', '8 small baking potatoes', '5 oz Cheddar cheese', '4 little gem lettuces or hearts of romaine', '8 tablespoons plain yogurt']"
https://www.jamieoliver.com/recipes/fruit-recipes/cheats-mango-ice-cream/,Cheat’s mango ice cream,5 minutes                                                    ,"Super easy                                                    
","['480 g frozen mango', '500 g natural yoghurt', '1 lime', 'runny honey , optional']"
https://www.jamieoliver.com/recipes/rice-recipes/mexican-inspired-bowl/,Mexican-inspired bowl,1 hour                                                    ,"Not too tricky                                                    
","['320 g brown rice', '1 corn on the cob', '1 red onion', '2 cloves of garlic', '1 fresh jalapeño or green chilli', '1 small red pepper', '1 small yellow pepper', '1 bunch of fresh coriander , (30g)', 'olive oil', '1 teaspoon ground cumin', '1 teaspoon ground coriander', '1 stick of cinnamon', '1 x 400 g tin of quality plum tomatoes', '1 ripe avocado', '2 limes', 'extra virgin olive oil', '1 x 400 g tin of black beans', '½ teaspoon smoked paprika', 'natural yoghurt', 'hot chilli sauce', '6 wholemeal tortillas']"
https://www.jamieoliver.com/recipes/cake-recipes/coconut-and-mango-celebration-cake/,Coconut & mango celebration cake,2 hours plus cooling                                                    ,"Not too tricky                                                    
","['300 g unsalted butter , plus extra for greasing (at room temperature)', '350 g golden caster sugar', '4 large free-range eggs', '350 g self-raising flour', '100 g desiccated coconut', '200 ml light coconut milk', '1 large mango , (240g)', 'LIME ICING', '200 g unsalted butter , (at room temperature)', '100 g light cream cheese', '1 teaspoon vanilla extract', '500 g icing sugar', '1 lime']"
https://www.jamieoliver.com/recipes/bread-recipes/chocolate-hot-cross-bun-loaf/,Chocolate hot cross bun loaf,2 hours 40 minutes                                                    ,"Not too tricky                                                    
","['200 g mixed dried fruit , such as dates, cranberries, raisins, sour cherries', '150 ml semi-skimmed milk', '1 x 7 g sachet of dried yeast', '4 teaspoons runny honey', '30 g blanched hazelnuts', '400 g strong white bread flour , (plus extra for dusting)', '1½ teaspoons ground cinnamon', '50 g unsalted butter , (softened, plus extra for greasing, at room temperature)', '50 g dark chocolate , (70%)', '2 tablespoons plain flour']"
https://www.jamieoliver.com/recipes/potato-recipes/potato-and-celeriac-mash/,Potato & celeriac mash,25 minutes                                                    ,"Super easy                                                    
","['1.5 kg Maris Piper potatoes', '1 celeriac , (800g)', '30 g unsalted butter', '50 ml semi-skimmed milk']"
https://www.jamieoliver.com/recipes/vegetable-recipes/super-couscous-salad/,Super couscous salad,10 minutes                                                    ,"Super easy                                                    
","['100 g couscous', '1 small head of broccoli , (250g)', '20 g feta cheese', 'DRESSING', '½ a clove of garlic', '1 small handful of sultanas', '1 small handful of pine nuts', '2 tablespoons extra virgin olive oil', '1 orange', '½ a bunch of fresh mint , (15g)']"
https://www.jamieoliver.com/recipes/vegetable-recipes/incredible-sicilian-aubergine-stew-with-couscous/,Incredible Sicilian aubergine stew with couscous,30 minutes                                                    ,"Not too tricky                                                    
","['1 large aubergine', 'olive oil', '½ teaspoon dried oregano', '1 small red onion', '1 clove garlic', '½ bunch flat-leaf parsley', '2 large tomatoes , ripe', '1 tablespoon baby capers', '8 green olives , stone in', '1 tablespoon red wine vinegar', '150g wholewheat couscous', '1 tablespoon flaked almonds', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-brassicas-with-puy-lentils-halloumi/,Roasted brassicas with puy lentils & halloumi,50 minutes                                                    ,"Not too tricky                                                    
","['800 g broccoli and cauliflower', 'olive oil', '1 heaped teaspoon baharat (see tip)', '4 cloves of garlic', '250 g puy lentils', '1 litre organic vegetable stock', '1 fresh bay leaf', '2 lemons', 'extra virgin olive oil', '100 g walnuts', '1 large bunch of mixed soft herbs (parsley, mint, chervil)', '250 g halloumi cheese', '2 tablespoons runny honey']"
https://www.jamieoliver.com/recipes/vegetables-recipes/lentil-tabbouleh/,Lentil tabbouleh,30 minutes                                                    ,"Super easy                                                    
","['200 g puy lentils', '1 bunch of spring onions', '200 g ripe cherry tomatoes', '1 large bunch of fresh flat-leaf parsley', '1 large bunch of fresh mint', 'extra virgin olive oil', '1 lemon']"
https://www.jamieoliver.com/recipes/cheese-recipes/halloumi-with-griddled-vegetables/,Halloumi with griddled vegetables,25 minutes                                                    ,"Super easy                                                    
","['100 g frozen broad beans', '225 g halloumi cheese', '1 small bunch of asparagus', '2 courgettes', '2 tablespoons olive oil', '2 shallots', '200 g ripe cherry tomatoes', '1 tablespoon capers', '½ a bunch of fresh sweet marjoram or oregano', '½ a bunch of fresh flat-leaf parsley', 'Dressing', '3 tbsp olive oil', '1 tsp dried oregano', '1 tsp honey', '1 tsp Dijon mustard', '1 tbsp cider vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-cucumber-pickle/,Spicy cucumber pickle,1 hour 10 minutes                                                    ,"Super easy                                                    
","['6 pickling cucumbers , or 2 regular-sized cucumbers', '2 banana shallots', '2 teaspoons mustard seeds', '½ teaspoon ground turmeric', '2 star anise', '75 g caster sugar', '150 ml vinegar']"
https://www.jamieoliver.com/recipes/pasta-recipes/tomato-caper-linguine/,Tomato & caper linguine,15 minutes                                                    ,"Super easy                                                    
","['400 g dried linguine', 'olive oil', '350 g tomato passata', '5 tablespoons baby capers', '1 lemon', 'Parmesan cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-sushi/,Asparagus sushi,45 minutes                                                    ,"Not too tricky                                                    
","['200 g sushi rice', '3 tablespoons of sesame seeds', '100 g fine asparagus', '2 tablespoons sweet soy sauce', '2 tablespoons soy sauce', '1 large ripe avocado', '2 limes', '2 sushi nori strips', '1 tablespoons of wasabi', 'shiso cress']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-green-salad-with-lemon-dressing/,Simple green salad with lemon dressing,20 minutes                                                    ,"Super easy                                                    
","['SALAD', '1 soft round lettuce', '1 little gem lettuce', '1 small radicchio (or an extra little gem)', 'a few sprigs of soft mixed fresh herbs, such as basil, flat-leaf parsley, mint', 'LEMON DRESSING', '1 lemon', '6 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetable-recipes/simple-houmous/,Simple houmous,10 minutes                                                    ,"Super easy                                                    
","['1 x 400 g tin of chickpeas', '1 small clove of garlic', '1 tablespoon tahini', '1 lemon', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetable-recipes/aubergine-dip/,Aubergine dip,1 hour 5 minutes                                                    ,"Not too tricky                                                    
","['1 aubergine', '1 clove of garlic', '½ - 1 fresh green chilli', '½ a bunch of fresh flat-leaf parsley', '1 tablespoon extra virgin olive oil', '½ lemon', '½ teaspoon smoked paprika']"
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-p-t-/,Asparagus pâté,10 minutes                                                    ,"Super easy                                                    
","['3 bunches of asparagus', '3 tablespoons clotted cream']"
https://www.jamieoliver.com/recipes/cheese-recipes/griddled-vegetables-feta-with-tabbouleh/,Griddled vegetables & feta with tabbouleh,55 minutes                                                    ,"Not too tricky                                                    
","['½ a bunch of fresh oregano', '½ a bunch of fresh flat-leaf parsley', '2 red onions', '1 large aubergine', '150 g feta cheese', 'olive oil', '3 courgettes (a mixture of yellow and green)', '2 handfuls of mixed tomatoes', '1 bulb of garlic', '50 g shelled pistachios', '2 tablespoons runny honey', 'extra virgin olive oil', 'TABBOULEH', '250 g cracked wheat', '1 bunch of fresh mint', '1 big bunch of fresh flat-leaf parsley', '½ a cucumber', '1 lemon']"
https://www.jamieoliver.com/recipes/fruit-recipes/rhubarb-sorbet-with-pistachio-brittle/,Rhubarb sorbet with pistachio brittle,40 minutes plus freezing                                                    ,"Showing off                                                    
","['800 g rhubarb', '400 g caster sugar', '1 lime', 'PISTACHIO BRITTLE', 'vegetable oil , for greasing', '½ teaspoon matcha powder (see tip)', '100 g shelled pistachios']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-root-vegetable-amp-squash-stew-with-herby-couscous/,Roasted root vegetable & squash stew with herby couscous,1 hour 10 minutes                                                    ,"Super easy                                                    
","['½ a butternut squash', '1 sweet potato', '2 carrots', '½ a small celeriac', 'olive oil', '1 splash of red wine vinegar', '1 teaspoon dried thyme', '1 red onion', '1 sprig of fresh rosemary', '1 fresh bay leaf', '1 tablespoon plain flour', '1 tablespoon tomato purée', '1 x 400 g tin plum tomatoes', '500 ml hot organic vegetable stock', 'HERBY COUSCOUS', '50 g couscous', 'a few sprigs of fresh flat-leaf parsley', '½ a lemon']"
https://www.jamieoliver.com/recipes/uncategorised-recipes/salt-pepper-tofu-skewers/,Salt & pepper tofu skewers,45 minutes plus marinating                                                    ,"Not too tricky                                                    
","['6 shallots', '1 bunch of spring onions', '2-3 fresh red chillies', '8 cloves of garlic', '5cm piece of fresh ginger', 'groundnut oil', '4 tablespoons black peppercorns', '1 tablespoon Szechuan peppercorns', '2 teaspoons coriander seeds', '1 teaspoon sea salt flakes', '4 tablespoons soy sauce', '3 tablespoons light brown sugar', '750 g firm tofu', '1 cucumber', '½ a bunch of fresh coriander', '2 tablespoons rice wine vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-veggie-tofu-stir-fry/,Simple veggie & tofu stir-fry,25 minutes                                                    ,"Super easy                                                    
","['2 tablespoons cashew nuts', '3 tablespoons sesame seeds', '175 g firm tofu', '1 teaspoon cornflour', 'vegetable oil', 'runny honey', '2 cloves of garlic', '5 cm piece of ginger', '4 spring onions', '2 fresh red chillies , optional', '½ a head of broccoli', '½ a red pepper', '4 baby sweetcorn', '80 g sweetcorn', '1 lime', 'low-salt soy sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/salsa-verde-fresco/,Salsa verde fresco,30 minutes                                                    ,"Not too tricky                                                    
","['2 large fresh green chillies , ideally Serrano', '12 green tomatillos or green tomatoes', '2 onions', '1 clove of garlic', '½ a bunch of fresh coriander', '1 ripe avocado', '2 limes']"
https://www.jamieoliver.com/recipes/vegetables-recipes/yellow-split-pea-aubergine-stew/,Yellow split pea & aubergine stew,1 hour 50 minutes                                                    ,"Not too tricky                                                    
","['1 pinch of saffron threads', '1 large onion', '1 tablespoon tomato purée', '4 tablespoons vegetable oil , plus extra for frying', '1 teaspoon ground cinnamon', '1 teaspoon ground turmeric', '1 teaspoon ground cumin', '1 x 400 g tin of chopped tomatoes', '250 g yellow split peas', '3 dried limes (see tip)', '1 large aubergine', '10 g unsalted butter', '100 g dried barberries (see tip)']"
https://www.jamieoliver.com/recipes/bread-recipes/wholewheat-maple-cinnamon-buns/,Wholewheat maple cinnamon buns,55 minutes plus proving                                                    ,"Showing off                                                    
","['185 ml unsweetened almond milk', '7g dried active yeast', '2 tablespoons maple syrup', '1 tablespoon ground flaxseed', '1 tablespoon coconut oil , plus extra for greasing', '150 g wholegrain flour', '160 g plain white flour', '1 teaspoon ground cinnamon', 'FILLING', '90 g pecan nuts', '2 ripe medium bananas', '4 medjool dates', '1 tablespoon ground cinnamon', '2 tablespoons maple syrup', 'ALMOND ICING', '1-2 tablespoons almond milk', '75 g icing sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/jools-s-chopped-salad/,Jools’ chopped salad,10 minutes                                                    ,"Super easy                                                    
","['6 small carrots, mixed colours if possible', '2 sticks of celery', '1 handful of ripe cherry tomatoes, mixed colours if possible', '2 little gem lettuces', '100 g feta cheese , optional', 'a few sprigs of fresh mint', '1 heaped teaspoon Dijon mustard', '1 tablespoon balsamic vinegar', '3 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/fruit-recipes/asian-style-watermelon-salad/,Asian-style watermelon salad,15 minutes                                                    ,"Not too tricky                                                    
","['20 g sesame seeds', '½ a watermelon', '1 bunch of breakfast radishes', '½ a bunch of fresh mint , (15g)', '1 lime , optional', 'SPICY DRESSING', '½ a clove of garlic', '5cm piece of ginger', '1-2 fresh red chillies', '2 limes', '1 tablespoon low-salt soy sauce', '1 tablespoon sesame oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-cauliflower-amp-asparagus-salad/,"Farro, cauliflower & asparagus salad",40 minutes                                                    ,"Not too tricky                                                    
","['200 g farro (see tip)', '1 cauliflower', '250 g asparagus', 'olive oil', '4 large free-range eggs', '2 tablespoons pine nuts', '3 tablespoons raisins', '1 handful of beetroot leaves, or other small leaves', 'HERB DRESSING', 'a few sprigs of fresh dill', 'a few sprigs of fresh flat-leaf parsley', 'a few fresh chives', '90 ml extra virgin olive oil', '2 tablespoons red wine vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spiced-aubergine-dip/,Spiced aubergine dip,1 hour 35 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 large aubergines', '2 onions', '4 cloves of garlic', '1-2 green chillies', '4cm piece of ginger', '4 ripe tomatoes', '1 bunch of fresh coriander', '1 tablespoon vegetable oil', '2 tablespoons curry powder', 'oven-baked corn tortillas']"
https://www.jamieoliver.com/recipes/vegetables-recipes/radish-pickle/,Radish pickle,20 minutes                                                    ,"Super easy                                                    
","['1 bunch of radishes', '2 tablespoons red wine vinegar', '2 tablespoons caster sugar']"
https://www.jamieoliver.com/recipes/eggs-recipes/sweet-potato-blue-cheese-frittata/,Sweet potato & blue cheese frittata,1 hour 5 minutes plus cooling                                                    ,"Not too tricky                                                    
","['1 large sweet potato', '3 tablespoons olive oil', '2 medium red onions', '6 large free-range eggs', '100 g blue cheese', '1 whole nutmeg , for grating']"
https://www.jamieoliver.com/recipes/vegetables-recipes/green-dream-noodles/,Green dream noodles,15 minutes                                                    ,"Super easy                                                    
","['1 small handful of sugar snap peas', '1 handful of button mushrooms', '1 clove of garlic', '2cm piece of ginger', '1 sachet of miso paste', '1 small handful of broccoli', '1 large handful of baby spinach', '100 g rice noodles', 'a few sprigs of fresh coriander']"
https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-squash-dal/,Butternut squash dal,1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['2 small onions', 'groundnut oil', '200 g quick-cook yellow split peas', '800 g butternut squash', '1 dried chilli', '1 teaspoon cumin seeds', '1 teaspoon coriander seeds', '2 cloves of garlic', '1 teaspoon turmeric', '2 tablespoons creamed coconut', '1 fresh red chilli', '10 curry leaves', '2 teaspoons mustard seeds']"
https://www.jamieoliver.com/recipes/pasta-recipes/spinach-lasagne/,Spinach lasagne,50 minutes                                                    ,"Not too tricky                                                    
","['70 g unsalted butter', '50 g plain flour', '800 ml milk', '1 fresh bay leaf', '800 g spinach', '200 g ricotta cheese', '1 whole nutmeg , for grating', '300 g fresh lasagne sheets', '100 g Parmesan cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/potato-rostis-with-beetroot-horseradish/,Potato rostis with beetroot horseradish,25 minutes                                                    ,"Super easy                                                    
","['2 large potatoes', '½ a red onion', '1 clove of garlic', '1½ teaspoons cumin seeds', '3 tablespoons vegetable oil', '2 medium beetroots', '2 tablespoons creamed horseradish']"
https://www.jamieoliver.com/recipes/pancake-recipes/poppy-seed-and-ricotta-pancakes/,Poppy seed & ricotta pancakes,20 minutes                                                    ,"Not too tricky                                                    
","['150 g self-raising flour', '1 teaspoon bicarbonate of soda', '50 g golden caster sugar', '1 tablespoon poppy seeds , plus extra to serve', '1 large free-range egg', '150 g ricotta cheese', '250 ml semi-skimmed milk', '1 lemon', 'olive oil', '300 g mixed fresh berries', 'runny honey', 'fat-free natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/miso-soup-with-tofu-cabbage/,Miso soup with tofu & cabbage,20 minutes                                                    ,"Super easy                                                    
","['750 ml organic chicken or vegetable stock', '3cm piece of ginger', '2 cloves of garlic', '1 fresh red chilli', '½ savoy cabbage', '1 carrot', '2 tablespoons miso paste', 'low-salt soy sauce', '100 g silken tofu']"
https://www.jamieoliver.com/recipes/vegetables-recipes/beetroot-crisps-with-coriander-houmous/,Beetroot crisps with coriander houmous,25 minutes                                                    ,"Super easy                                                    
","['250 g large beetroot', '3 sprigs of fresh thyme', 'olive oil', '2 cloves of garlic', '1 x 400g tin of chickpeas', '50 g coriander leaves', '2 tablespoons tahini', '1 lemon', '1 tesapoon smoked paprika', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sweet-potato-white-bean-chilli/,Sweet potato & white bean chilli,50 minutes                                                    ,"Super easy                                                    
","['2 medium sweet potatoes', 'olive oil', '2 teaspoons ground cinnamon', '1 tablespoon ground cumin', '1 teaspoon smoked paprika', '1 large onion', '1 bunch of fresh coriander', '1 fresh red chilli', '2 red peppers', '1 yellow pepper', '1 x 400 g tin of cannellini beans', '1 x 400 g tin of tomatoes']"
